Date,Close
2023-02-22,73.66000366210938
2023-02-23,74.23999786376953
2023-02-24,73.44999694824219
2023-02-27,73.63999938964844
2023-02-28,73.63999938964844
2023-03-01,73.08000183105469
2023-03-02,73.16000366210938
2023-03-03,74.19999694824219
2023-03-06,74.5
2023-03-07,73.30000305175781
2023-03-08,73.29000091552734
2023-03-09,72.48999786376953
2023-03-10,70.80999755859375
2023-03-13,71.19000244140625
2023-03-14,71.62000274658203
2023-03-15,71.38999938964844
2023-03-16,73.0
2023-03-17,72.05000305175781
2023-03-21,73.75
2023-03-22,73.72000122070312
2023-03-23,72.87999725341797
2023-03-24,73.19000244140625
2023-03-27,73.47000122070312
2023-03-28,73.05000305175781
2023-03-29,74.13999938964844
2023-03-30,74.63999938964844
2023-03-31,75.5199966430664
2023-04-03,75.95999908447266
2023-04-04,75.05000305175781
2023-04-05,75.12999725341797
2023-04-10,75.37999725341797
2023-04-11,75.52999877929688
2023-04-12,75.16000366210938
2023-04-13,76.12999725341797
2023-04-14,75.93000030517578
2023-04-17,76.16999816894531
2023-04-18,76.36000061035156
2023-04-19,76.43000030517578
2023-04-20,75.8499984741211
2023-04-21,76.05000305175781
2023-04-24,76.08999633789062
2023-04-25,75.16999816894531
2023-04-26,74.80000305175781
2023-04-27,76.26000213623047
2023-04-28,76.80999755859375
2023-05-02,76.01000213623047
2023-05-03,75.6500015258789
2023-05-04,74.95999908447266
2023-05-05,76.22000122070312
2023-05-08,76.25
2023-05-09,76.06999969482422
2023-05-10,76.12000274658203
2023-05-11,76.2300033569336
2023-05-12,75.9800033569336
2023-05-15,76.31999969482422
2023-05-16,76.12000274658203
2023-05-17,77.0
2023-05-18,77.02999877929688
2023-05-19,77.47000122070312
2023-05-22,77.66000366210938
2023-05-23,76.8499984741211
2023-05-24,76.08999633789062
2023-05-25,76.97000122070312
2023-05-26,77.94000244140625
2023-05-30,78.1500015258789
2023-05-31,77.72000122070312
2023-06-01,78.13999938964844
2023-06-02,78.98999786376953
2023-06-05,78.87000274658203
2023-06-06,78.93000030517578
2023-06-07,78.80999755859375
2023-06-08,79.29000091552734
2023-06-09,79.43000030517578
2023-06-12,80.0
2023-06-13,80.6500015258789
2023-06-14,80.62999725341797
2023-06-15,81.66999816894531
2023-06-16,81.7300033569336
2023-06-19,81.5999984741211
2023-06-20,81.0999984741211
2023-06-21,81.0
2023-06-22,80.79000091552734
2023-06-23,80.5
2023-06-26,80.4000015258789
2023-06-27,81.04000091552734
2023-06-28,80.94000244140625
2023-06-29,81.41999816894531
2023-06-30,82.5
2023-07-03,82.58999633789062
2023-07-04,82.69999694824219
2023-07-05,81.44999694824219
2023-07-06,80.97000122070312
2023-07-07,81.2699966430664
2023-07-10,80.80000305175781
2023-07-11,81.30000305175781
2023-07-12,82.0
2023-07-13,82.55000305175781
2023-07-14,82.55000305175781
2023-07-17,83.0
2023-07-18,83.5199966430664
2023-07-19,83.69999694824219
2023-07-20,83.19999694824219
2023-07-21,83.25
2023-07-24,83.4800033569336
2023-07-25,84.08999633789062
2023-07-26,83.62999725341797
2023-07-27,83.43000030517578
2023-07-28,84.0999984741211
2023-07-31,84.25
2023-08-01,84.04000091552734
2023-08-02,82.1500015258789
2023-08-03,82.1500015258789
2023-08-04,81.70999908447266
2023-08-07,82.37000274658203
2023-08-08,81.68000030517578
2023-08-09,81.86000061035156
2023-08-10,81.47000122070312
2023-08-11,81.4000015258789
2023-08-14,81.7699966430664
2023-08-15,81.41000366210938
2023-08-16,80.4000015258789
2023-08-17,79.70999908447266
2023-08-18,79.9000015258789
2023-08-21,80.33999633789062
2023-08-22,80.30000305175781
2023-08-23,81.19000244140625
2023-08-25,80.66000366210938
2023-08-28,81.02999877929688
2023-08-29,82.19000244140625
2023-08-30,82.63999938964844
2023-08-31,82.97000122070312
2023-09-01,82.69999694824219
2023-09-04,82.72000122070312
2023-09-05,82.58000183105469
2023-09-06,81.95999908447266
2023-09-07,81.5999984741211
2023-09-08,81.86000061035156
2023-09-11,82.27999877929688
2023-09-12,82.08000183105469
2023-09-13,81.97000122070312
2023-09-14,82.81999969482422
2023-09-18,82.12000274658203
2023-09-19,81.62999725341797
2023-09-20,82.0
2023-09-21,80.0
2023-09-22,79.80000305175781
2023-09-25,79.5999984741211
2023-09-26,78.6500015258789
2023-09-27,78.6500015258789
2023-09-28,79.1500015258789
2023-09-29,78.88999938964844
2023-10-02,78.5999984741211
2023-10-03,77.88999938964844
2023-10-04,78.66999816894531
2023-10-05,78.37000274658203
2023-10-06,79.75
2023-10-09,80.20999908447266
2023-10-10,80.5999984741211
2023-10-11,80.54000091552734
2023-10-12,80.2699966430664
2023-10-13,79.94000244140625
2023-10-16,80.94999694824219
2023-10-17,80.5999984741211
2023-10-18,79.80000305175781
2023-10-19,80.0999984741211
2023-10-20,78.55999755859375
2023-10-23,78.41000366210938
2023-10-24,78.6500015258789
2023-10-26,76.97000122070312
2023-10-27,76.13999938964844
2023-10-30,76.93000030517578
2023-10-31,77.23999786376953
2023-11-01,78.41999816894531
2023-11-03,80.62999725341797
2023-11-06,80.5999984741211
2023-11-07,81.05000305175781
2023-11-08,81.0
2023-11-09,80.0
2023-11-10,81.91000366210938
2023-11-13,81.80000305175781
2023-11-14,83.29000091552734
2023-11-15,83.33999633789062
2023-11-16,83.19999694824219
2023-11-17,83.37999725341797
2023-11-21,83.95999908447266
2023-11-22,84.31999969482422
2023-11-23,83.5
2023-11-24,84.2699966430664
2023-11-27,84.30999755859375
2023-11-28,84.4000015258789
2023-11-29,84.51000213623047
2023-11-30,84.63999938964844
2023-12-01,85.2699966430664
2023-12-04,84.94999694824219
2023-12-05,84.6500015258789
2023-12-06,84.93000030517578
2023-12-07,85.16000366210938
2023-12-08,85.51000213623047
2023-12-11,85.76000213623047
2023-12-13,86.58999633789062
2023-12-14,87.5199966430664
2023-12-15,87.77999877929688
2023-12-18,88.19999694824219
2023-12-19,88.68000030517578
2023-12-20,87.69999694824219
2023-12-21,88.11000061035156
2023-12-22,88.44999694824219
2023-12-26,88.69999694824219
2023-12-27,89.12000274658203
2023-12-28,89.27999877929688
2023-12-29,88.9800033569336
2024-01-02,88.5
2024-01-03,87.5
2024-01-04,87.41000366210938
2024-01-05,87.37000274658203
2024-01-08,88.5
2024-01-09,88.31999969482422
2024-01-10,88.7699966430664
2024-01-11,88.5
2024-01-16,88.44999694824219
2024-01-17,88.0
2024-01-18,88.94000244140625
2024-01-19,90.05000305175781
2024-01-22,90.36000061035156
2024-01-23,90.4000015258789
2024-01-24,90.94000244140625
2024-01-25,91.18000030517578
2024-01-26,91.23999786376953
2024-01-29,91.98999786376953
2024-01-30,91.9800033569336
2024-01-31,90.44999694824219
2024-02-01,91.66000366210938
2024-02-02,92.80000305175781
2024-02-06,92.41000366210938
2024-02-07,93.05999755859375
2024-02-08,93.48999786376953
2024-02-09,93.94000244140625
2024-02-12,94.01000213623047
2024-02-13,92.19999694824219
2024-02-14,93.12000274658203
2024-02-15,94.13999938964844
2024-02-16,93.94999694824219
2024-02-19,96.47000122070312
2024-02-20,93.33000183105469
2024-02-21,93.45999908447266
2024-02-22,95.37999725341797
2024-02-23,95.5999984741211
2024-02-26,95.30000305175781
2024-02-27,95.27999877929688
2024-02-28,95.33999633789062
2024-02-29,95.37000274658203
2024-03-01,96.5
2024-03-04,96.4800033569336
2024-03-05,95.22000122070312
2024-03-06,96.16000366210938
2024-03-07,96.9000015258789
2024-03-08,96.5199966430664
2024-03-11,96.26000213623047
2024-03-12,96.26000213623047
2024-03-13,97.20999908447266
2024-03-14,96.5
2024-03-15,96.5
2024-03-19,97.29000091552734
2024-03-20,97.41999816894531
2024-03-21,98.68000030517578
2024-03-22,98.55000305175781
2024-03-25,98.37000274658203
2024-03-26,98.29000091552734
2024-03-27,98.41999816894531
2024-04-01,98.72000122070312
2024-04-02,97.02999877929688
2024-04-03,97.36000061035156
2024-04-04,96.16999816894531
2024-04-05,97.05999755859375
2024-04-08,97.19999694824219
2024-04-09,96.91000366210938
2024-04-10,96.04000091552734
2024-04-11,97.1500015258789
2024-04-12,95.5999984741211
2024-04-15,94.69000244140625
2024-04-16,94.62999725341797
2024-04-17,93.94999694824219
2024-04-18,93.45999908447266
2024-04-19,93.0
2024-04-22,93.5999984741211
2024-04-23,94.91999816894531
2024-04-24,94.83000183105469
2024-04-25,94.23999786376953
2024-04-26,95.6500015258789
2024-04-29,95.43000030517578
2024-04-30,95.43000030517578
2024-05-02,94.62000274658203
2024-05-03,94.72000122070312
2024-05-06,96.88999938964844
2024-05-07,97.0999984741211
2024-05-08,97.12999725341797
2024-05-09,98.37000274658203
2024-05-10,98.05999755859375
2024-05-13,97.8499984741211
2024-05-14,98.37999725341797
2024-05-15,98.37999725341797
2024-05-16,99.5199966430664
2024-05-17,99.62000274658203
2024-05-20,99.80000305175781
2024-05-21,99.79000091552734
2024-05-22,99.5
2024-05-23,98.91000366210938
2024-05-24,99.70999908447266
2024-05-27,99.3499984741211
2024-05-28,99.3499984741211
2024-05-29,99.12000274658203
2024-05-30,98.77999877929688
2024-05-31,98.2699966430664
2024-06-03,99.36000061035156
2024-06-04,99.5
2024-06-05,100.80000305175781
2024-06-06,100.76000213623047
2024-06-07,101.1500015258789
2024-06-10,101.1500015258789
2024-06-11,101.19999694824219
2024-06-12,102.7300033569336
2024-06-13,102.83999633789062
2024-06-14,102.8499984741211
2024-06-17,103.9000015258789
2024-06-18,103.9000015258789
2024-06-19,105.04000091552734
2024-06-20,103.88999938964844
2024-06-21,103.70999908447266
2024-06-24,103.55999755859375
2024-06-25,103.75
2024-06-26,103.8499984741211
2024-06-27,104.0999984741211
2024-06-28,103.75
2024-07-01,103.88999938964844
2024-07-02,104.38999938964844
2024-07-03,107.0
2024-07-04,107.05000305175781
2024-07-05,105.80000305175781
2024-07-08,105.87999725341797
2024-07-09,106.13999938964844
2024-07-10,106.87999725341797
2024-07-11,106.4000015258789
2024-07-12,106.81999969482422
2024-07-15,106.91999816894531
2024-07-16,107.70999908447266
2024-07-17,106.29000091552734
2024-07-18,105.44999694824219
2024-07-19,104.70999908447266
2024-07-22,106.12000274658203
2024-07-23,105.83999633789062
2024-07-24,103.76000213623047
2024-07-25,103.5
2024-07-26,103.95999908447266
2024-07-29,104.37999725341797
2024-07-30,103.63999938964844
2024-07-31,105.5
2024-08-01,103.77999877929688
2024-08-02,101.79000091552734
2024-08-05,98.75
2024-08-06,100.0
2024-08-07,99.62999725341797
2024-08-08,101.54000091552734
2024-08-09,102.0999984741211
2024-08-12,102.2699966430664
2024-08-13,103.6500015258789
2024-08-14,104.33000183105469
2024-08-15,105.9800033569336
2024-08-16,106.37000274658203
2024-08-19,107.13999938964844
2024-08-20,107.37000274658203
2024-08-21,107.72000122070312
2024-08-22,106.87999725341797
2024-08-23,107.80999755859375
2024-08-26,107.69999694824219
2024-08-27,108.19000244140625
2024-08-28,107.4000015258789
2024-08-29,107.68000030517578
2024-08-30,108.26000213623047
2024-09-02,108.95999908447266
2024-09-03,106.12999725341797
2024-09-04,106.19000244140625
2024-09-05,105.83000183105469
2024-09-06,104.19000244140625
2024-09-09,105.27999877929688
2024-09-10,105.87999725341797
2024-09-11,105.86000061035156
2024-09-12,107.95999908447266
2024-09-13,108.54000091552734
2024-09-17,108.66000366210938
2024-09-18,108.56999969482422
2024-09-19,110.19999694824219
2024-09-20,109.9000015258789
2024-09-23,110.37000274658203
2024-09-24,110.5
2024-09-25,110.48999786376953
2024-09-26,110.98999786376953
2024-09-27,111.04000091552734
2024-09-30,110.91000366210938
2024-10-02,110.5
2024-10-03,110.0999984741211
2024-10-04,111.0999984741211
2024-10-07,110.33000183105469
2024-10-08,111.4000015258789
2024-10-09,112.18000030517578
2024-10-10,111.91999816894531
2024-10-11,112.75
2024-10-14,113.41999816894531
2024-10-15,112.63999938964844
2024-10-16,113.29000091552734
2024-10-17,113.30000305175781
2024-10-18,113.72000122070312
2024-10-21,113.19999694824219
2024-10-22,113.5
2024-10-23,112.4000015258789
2024-10-24,112.47000122070312
2024-10-25,112.97000122070312
2024-10-28,113.16999816894531
2024-10-29,113.4000015258789
2024-10-30,113.30999755859375
2024-10-31,111.19999694824219
2024-11-01,111.25
2024-11-04,111.3499984741211
2024-11-05,112.0999984741211
2024-11-06,115.26000213623047
2024-11-07,116.08000183105469
2024-11-08,116.76000213623047
2024-11-11,116.88999938964844
2024-11-12,116.77999877929688
2024-11-13,116.63999938964844
2024-11-14,115.75
2024-11-15,114.4000015258789
2024-11-19,115.12999725341797
2024-11-20,115.31999969482422
2024-11-21,116.30000305175781
2024-11-22,116.58999633789062
2024-11-25,116.6500015258789
2024-11-26,117.5999984741211
2024-11-27,117.0199966430664
2024-11-28,119.0
2024-11-29,118.0
2024-12-02,118.5
2024-12-03,118.38999938964844
2024-12-04,118.91000366210938
2024-12-05,119.25
2024-12-06,119.26000213623047
2024-12-09,118.62999725341797
2024-12-10,118.36000061035156
2024-12-11,119.0999984741211
2024-12-13,118.55000305175781
2024-12-16,119.36000061035156
2024-12-17,118.55999755859375
2024-12-18,116.55999755859375
2024-12-19,115.58000183105469
2024-12-20,116.44000244140625
2024-12-23,117.16999816894531
2024-12-24,118.41999816894531
2024-12-26,118.80999755859375
2024-12-27,117.20999908447266
2024-12-30,116.47000122070312
2024-12-31,115.51000213623047
2025-01-02,115.3499984741211
2025-01-03,117.05000305175781
2025-01-06,117.70999908447266
2025-01-07,116.0199966430664
2025-01-08,116.23999786376953
2025-01-09,120.0
2025-01-10,114.94999694824219
2025-01-13,115.0
2025-01-14,114.87999725341797
2025-01-15,117.5
2025-01-16,117.4800033569336
2025-01-17,118.58000183105469
2025-01-20,118.75
2025-01-21,119.47000122070312
2025-01-22,120.29000091552734
2025-01-23,120.5
2025-01-24,120.43000030517578
2025-01-27,118.6500015258789
2025-01-28,120.05999755859375
2025-01-29,119.5
2025-01-30,120.22000122070312
2025-01-31,120.1500015258789
2025-02-04,119.56999969482422
2025-02-05,119.87999725341797
2025-02-06,120.18000030517578
2025-02-07,120.0
2025-02-10,120.11000061035156
2025-02-11,120.30000305175781
2025-02-12,119.88999938964844
2025-02-13,121.22000122070312
2025-02-14,121.4800033569336
2025-02-17,123.9000015258789
2025-02-18,121.43000030517578
2025-02-19,121.97000122070312
2025-02-20,121.30000305175781
2025-02-21,119.69999694824219
2025-02-24,119.13999938964844
2025-02-25,118.5
2025-02-26,118.54000091552734
2025-02-27,116.93000030517578
2025-02-28,117.4800033569336
2025-03-03,115.73999786376953
2025-03-04,115.08999633789062
2025-03-05,116.30000305175781
2025-03-06,114.30000305175781
2025-03-07,114.77999877929688
2025-03-10,112.0
2025-03-11,111.76000213623047
2025-03-12,111.6500015258789
2025-03-13,109.9800033569336
2025-03-14,112.44000244140625
2025-03-18,111.4800033569336
2025-03-19,113.83000183105469
2025-03-20,113.08999633789062
2025-03-21,112.77999877929688
2025-03-24,115.13999938964844
2025-03-25,115.26000213623047
2025-03-26,113.9000015258789
2025-03-27,114.12000274658203
2025-03-28,111.58999633789062
2025-03-31,111.9800033569336
2025-04-01,112.08999633789062
2025-04-02,113.44000244140625
2025-04-03,108.23999786376953
2025-04-04,102.72000122070312
2025-04-07,100.7699966430664
2025-04-08,98.16999816894531
2025-04-09,108.88999938964844
2025-04-10,104.31999969482422
2025-04-11,107.44000244140625
2025-04-14,108.69000244140625
2025-04-15,108.23999786376953
2025-04-16,105.0
2025-04-21,102.94999694824219
2025-04-22,105.83000183105469
2025-04-23,108.43000030517578
2025-04-24,110.05000305175781
2025-04-25,110.48999786376953
2025-04-28,110.30999755859375
2025-04-29,111.37999725341797
2025-04-30,110.81999969482422
2025-05-02,114.30000305175781
2025-05-05,113.80000305175781
2025-05-06,112.80000305175781
2025-05-07,112.56999969482422
2025-05-08,114.30999755859375
2025-05-09,113.87999725341797
2025-05-12,117.0199966430664
2025-05-13,118.47000122070312
2025-05-14,118.5
2025-05-15,118.91999816894531
2025-05-16,119.83000183105469
2025-05-19,119.5
2025-05-20,119.31999969482422
2025-05-21,117.5999984741211
2025-05-22,117.62999725341797
2025-05-23,116.8499984741211
2025-05-26,119.3499984741211
2025-05-27,118.88999938964844
2025-05-28,118.83000183105469
2025-05-29,118.94999694824219
2025-05-30,119.2300033569336
2025-06-02,119.58999633789062
2025-06-03,120.3499984741211
2025-06-04,120.56999969482422
2025-06-05,120.0199966430664
2025-06-06,121.12000274658203
2025-06-09,121.38999938964844
2025-06-10,121.75
2025-06-11,121.38999938964844
2025-06-12,121.66999816894531
2025-06-13,120.7699966430664
2025-06-16,121.75
2025-06-17,120.76000213623047
2025-06-18,120.94000244140625
2025-06-19,121.0
2025-06-20,120.43000030517578
2025-06-23,121.41999816894531
2025-06-24,123.04000091552734
2025-06-25,122.80999755859375
2025-06-26,123.83000183105469
2025-06-27,124.30999755859375
2025-06-30,125.30999755859375
2025-07-01,125.16000366210938
2025-07-02,125.77999877929688
2025-07-03,127.0
2025-07-04,131.0
2025-07-07,125.79000091552734
2025-07-08,125.93000030517578
2025-07-09,126.61000061035156
2025-07-10,127.0
2025-07-11,126.52999877929688
2025-07-14,126.83999633789062
2025-07-15,126.44000244140625
2025-07-16,126.83999633789062
2025-07-17,127.5999984741211
2025-07-18,127.20999908447266
2025-07-21,127.55000305175781
2025-07-22,127.87999725341797
2025-07-23,128.61000061035156
2025-07-24,129.0
2025-07-25,129.39999389648438
2025-07-28,129.3000030517578
2025-07-29,129.0
